BIB_ID	VENDOR_CODE	bibtype	date	form	place	language	govdoc	publisher
10297789	MIDWEST	am	1996	b	it\	ita	\	Brepols
10292392	MIDWEST	am	1995	b	sp\	cat	o	Generalitat de Catalunya, Departament de Benestar Social :$bADIGSA
10292471	MIDWEST	am	2012	\	flu	eng	\	HardPress Publishing
10292475	MIDWEST	am	2017	\	th\	eng	\	White Lotus Press
10292492	MIDWEST	am	2017	\	th\	eng	\	NA
10292388	MIDWEST	am	2013	\	qea	eng	\	[Ken Park]
10292389	MIDWEST	am	2014	b	vra	eng	\	Penguin Books
10261943	MIDWEST	am	2013	d	hiu	eng	\	Iwalani Press
10250316	MIDWEST	am	1994	b	mtu	eng	\	Bozeman Fork Pub.
10250310	MIDWEST	am	2016	\	dk\	dan	\	Lindhardt og Ringhof
10250304	MIDWEST	am	2014	\	cau	eng	\	Two Lines
10250309	MIDWEST	am	2001	\	ie\	eng	\	Dedalus Press
10250312	MIDWEST	am	2000	\	enk	eng	\	Harvill
10250305	MIDWEST	am	2017	b	dk\	dan	\	Gyldendal
10250307	MIDWEST	am	2012	\	dk\	dan	\	Gyldendal
10250313	MIDWEST	am	2005	\	dk\	dan	\	Gyldendal
10250315	MIDWEST	am	1995	\	dk\	dan	\	Gyldendal
10250317	MIDWEST	am	1995	\	dk\	dan	\	Gyldendal
10250319	MIDWEST	am	1998	\	dk\	dan	\	Munksgaard Rosinante
10250320	MIDWEST	am	1996	\	dk\	dan	\	Munksgaard/Rosinante
10250322	MIDWEST	am	1991	\	dk\	dan	\	Brøndum
10250323	MIDWEST	am	1976	\	dk\	dan	\	Brøndum
10250324	MIDWEST	am	1982	\	dk\	dan	\	Gyldendal,$c1982
10258754	MIDWEST	am	2002	\	nyu	eng	\	Harcourt
10248473	MIDWEST	am	2014	b	gw\	eng	\	Scholar's Press
10248474	MIDWEST	am	2013	b	gw\	eng	\	Scholar's Press
10248476	MIDWEST	am	2013	b	gw\	eng	\	Scholars' Press
10248478	MIDWEST	am	2013	b	gw\	eng	\	Scholar's Press
10248479	MIDWEST	am	2013	b	gw\	eng	\	Scholar's Press
10248480	MIDWEST	am	2013	b	gw\	eng	\	Scholars' Press
10248481	MIDWEST	am	2014	b	gw\	eng	\	Scholar's Press
10248482	MIDWEST	am	2014	b	gw\	eng	\	Scholar's Press
10248483	MIDWEST	am	2014	b	gw\	eng	\	Scholar's Press
10248484	MIDWEST	am	2013	b	gw\	eng	\	Scholar's Press
10248485	MIDWEST	am	2014	b	gw\	eng	\	Scholar's Press
10248486	MIDWEST	am	2014	b	gw\	eng	\	Scholars' Press
10247861	MIDWEST	am	2003	\	ii\	eng	\	Penguin Books
10246373	MIDWEST	am	2011	\	lu\	eng	i	EUR-OP
10239982	MIDWEST	am	2014	\	enk	eng	\	Darf Publishers
10239986	MIDWEST	am	2014	\	enk	eng	\	Darf Publishers
10239988	MIDWEST	am	2014	\	enk	eng	\	Darf Publishers
10232066	MIDWEST	am	2005	b	flu	eng	\	Health Communications, Inc.
10232070	MIDWEST	am	1998	b	gw\	eng	\	MusikTexte
10226263	MIDWEST	am	2008	\	cb\	eng	\	Documentation Center of Cambodia
10227230	MIDWEST	am	2014	b	enk	eng	\	CentreHouse Press
10215450	MIDWEST	am	2011	b	nyu	eng	\	Palgrave Macmillan
10214775	MIDWEST	am	2013	b	ilu	eng	\	Haymarket Books
10215443	MIDWEST	am	2007	\	cau	eng	\	City Lights
10215448	MIDWEST	am	2014	b	nyu	eng	\	Palgrave Macmillan
10214771	MIDWEST	am	2014	b	be\	eng	\	P.I.E. Peter Lang
10214773	MIDWEST	am	2001	b	nyu	eng	\	Peter Lang
10214774	MIDWEST	am	2013	b	nyu	eng	\	Palgrave Macmillan
10214319	MIDWEST	am	2011	b	gw\	eng	\	LAP LAMBERT Academic Publishing
10214322	MIDWEST	am	2012	b	nyu	eng	\	Palgrave Macmillan
10213272	MIDWEST	am	2012	b	gw\	eng	\	LAP LAMBERT Academic Publishing
10213275	MIDWEST	am	2011	b	gw\	eng	\	LAP Lambert Academic Pub.
10213277	MIDWEST	am	2014	b	ua\	eng	\	The American University in Cairo Press
10206664	MIDWEST	am	2001	b	enk	eng	\	Don Baker Memorial Fund :$bDistributed by Archetype Publications
10206662	MIDWEST	am	2012	b	mau	eng	\	Harvard Business Review Press
10206658	MIDWEST	am	2013	b	nyu	eng	\	McGraw-Hill Education
10206660	MIDWEST	am	2012	b	nyu	eng	\	Business Expert Press
10206661	MIDWEST	am	2009	b	cau	eng	\	TalentSmart
10393564	NHBS	am	1974	b	nyu	eng	\	Queens College ;$aBucks :$bInternational Bee Research Association
10393563	NHBS	am	2012	b	oru	eng	\	Beargrass Press
10393686	NHBS	am	2018	\	my\	eng	\	Natural History Publications Borneo
10393687	NHBS	am	2018	b	fi\	fin	\	Kirjapaino Bookwell Oy
10393553	NHBS	am	2016	\	xx\	chi	\	Science Press
10393554	NHBS	am	2018	b	cc\	chi	u	Science Press
10393551	NHBS	am	2018	b	ii\	eng	\	Birdwing Publishers
10393556	NHBS	am	2018	b	ii\	eng	f	Zoological Survey of India,$cApril
10393558	NHBS	am	2018	b	ii\	eng	f	Zoological Survey of India,$cJanuary
10393561	NHBS	am	2018	\	ii\	eng	\	Zoological Survey of India,$cMarch
10388543	NHBS	am	2015	\	xna	eng	s	Department of Primary Industries
10393140	NHBS	am	2018	b	enk	eng	\	Edmonds Publishing
10377944	NIBO	am	2017	b	th\	tha	\	Matichon
10376650	NIBO	am	2017	\	th\	eng	\	White Lotus Press
10393679	PEMBERLEY	am	2016	b	flu	eng	\	International Biodiversity Foundation
10393683	PEMBERLEY	am	2018	b	cc\	eng	f	Xing zheng yuan nong ye wei yuan hui lin wu ju,$cminguo 107 nian [2018];\1$aTaipei shi :$bCouncil of Agriculture Executive Yuan, Forestry Bureau
10393560	PEMBERLEY	am	2014	b	flu	eng	\	The Florida Biodiversity Foundation
10393552	PEMBERLEY	am	2018	b	gw\	ger	\	Kleinsteuber Books
10393555	PEMBERLEY	am	2018	b	gw\	ger	\	Wolfgang H. Rücker Selbstverlag
10393557	PEMBERLEY	am	2018	b	enk	eng	\	FSC Publications
10393559	PEMBERLEY	am	2014	b	enk	eng	\	John Beaufoy Publishing
10393562	PEMBERLEY	am	2018	\	enk	eng	\	FSC Publications
10393547	PEMBERLEY	am	2018	b	bu\	eng	\	Pensoft
10362992	PEMBERLEY	am	2017	b	gw\	ger	\	Bernhard Klausnitzer
10362996	PEMBERLEY	am	2018	b	enk	eng	\	British Entomological and Natural History Society
10363013	PEMBERLEY	am	2018	b	gw\	eng	\	International Dragonfly Fund ;$aRuppichteroth :$bVerlag Natur in Buch und Kunst, Dieter Prestel
10353866	PEMBERLEY	am	2018	b	au\	eng	\	Prof. Maximilian Schwarz
10353926	PEMBERLEY	am	2017	b	sa\	eng	\	SANBI
10393550	PEMBERLEY	am	2015	\	flu	eng	\	International Biodiversity Foundation
10353930	PEMBERLEY	am	2018	b	xxk	\\\	\	Ocelli
10353933	PEMBERLEY	am	2018	b	enk	eng	\	British Entomological and Natural History Society
10353425	PEMBERLEY	am	2018	b	au\	eng	\	Maximilian Schwarz
10207247	SOLIDAR	am	2017	b	ph\	eng	\	National Historical Commission of the Philippines
10380075	SELECT	am	2018	b	si\	eng	\	ISEAS
9266746	PEMBERLEY	am	2015	b	hu\	eng	\	Pars Ltd
3655781	PEMBERLEY	am	1999	b	it\	eng	\	Omnes Artes
10378249	SELECT	am	2017	b	my\	eng	\	Entrepot Publishing Sdn. Bhd.
10376551	SELECT	am	2017	\	my\	chi	\	Ce lüe zi xun yan jiu zhong xin
10376553	SELECT	am	2017	\	my\	chi	\	Da jiang chu ban she
10376554	SELECT	am	2017	\	my\	chi	\	Xin xiang tai yang ju fang
10376555	SELECT	am	2017	b	my\	chi	\	San san chu ban she
10376556	SELECT	am	2017	b	my\	chi	\	Xinshan Hua zu li shi wen wu guan
10376557	SELECT	am	2017	\	si\	chi	\	Xinjiapo yi lin tang
10376326	SELECT	am	2017	b	my\	chi	\	Ce lüe zi xun yan jiu zhong xin ;$aHong Kong :$bYa ji shu yuan
10376310	SELECT	am	2017	\	my\	chi	\	Wen yun qi ye
10382503	SELECT	am	2018	b	si\	eng	\	National Museum of Singapore
10376393	SELECT	am	2017	b	my\	eng	\	MEPSB Enterprise
10376419	SELECT	am	2017	b	my\	eng	a	Penerbit Universiti Malaysia Sabah
10356435	SELECT	am	2017	b	my\	eng	\	pVm Communications Sdn. Bhd.
10356439	SELECT	am	2017	\	my\	eng	\	Dewan Bahasa dan Pustaka
10356440	SELECT	am	2017	\	my\	eng	\	Universiti Putra Malaysia Press
10356441	SELECT	am	2017	\	si\	eng	\	Canopy, an imprint of the Select Centre
10356450	SELECT	am	2017	\	my\	eng	\	Karamoja Press
10356456	SELECT	am	2017	b	my\	eng	f	Dewan Bahasa dan Pustaka
10355832	SELECT	am	2017	\	si\	eng	\	Ethos Books
10355827	SELECT	am	2017	b	my\	eng	\	Strategic Information and Research Development Centre
10355839	SELECT	am	2017	\	si\	eng	\	Marshall Cavendish Editions
10355826	SELECT	am	2017	b	my\	eng	\	Entrepot Publishing
10355828	SELECT	am	2017	b	my\	eng	\	Areca Books
10355836	SELECT	am	2017	b	si\	eng	\	The Malay Heritage Foundation :$bSelect Publishing
10292491	SELECT	am	2017	\	my\	eng	\	Gerakbudaya Enterprise
10207960	SELECT	am	2017	b	si\	eng	\	ISEAS Yusof Ishak Institute
10359607	TAYLORFRAN	am	2018	b	flu	eng	\	CRC Press, Taylor & Francis Group
10356548	icarusfilm	gm	2017	\	nyu	kin	\	Icarus Films
10213271	VIDEODATA	gm	1997	\	ilu	eng	\	Video Data Bank
10323068	Igarashi	as	1918	\	ja\	jpn	\	Hara Shobō
10322053	Igarashi	am	2009	\	ja\	jpn	\	Matsuno Shoten
10322456	Igarashi	am	1978	\	ja\	jpn	\	Hatsubai Kabushiki Kaisha Yūshōdō Shoten,$c[between 1978 and 2012];\1$6880-04$a[Japan] :$b[publisher not identified]
10321489	Igarashi	am	1985	b	ja\	jpn	f	Kokuritsu Kōbunshokan
10321485	Igarashi	am	1969	b	ja\	jpn	\	Meiji Shoin
10321487	Igarashi	am	1994	b	ja\	jpn	\	Shintensha
10321488	Igarashi	am	1998	i	ja\	jpn	\	Ōzorasha
10321490	Igarashi	am	2006	\	ja\	jpn	\	Nishōgakusha Daigaku 21-seiki COE Puroguramu
10321491	Igarashi	am	1989	b	ja\	jpn	\	Shibunkaku Shuppan
10321492	Igarashi	am	1978	\	ja\	jpn	\	Hatsubai Kabushiki Kaisha Yūshōdō Shoten,$c[between 1978 and 2012];\1$6880-02$a[Japan] :$b[publisher not identified]
10321493	Igarashi	am	1979	\	ja\	jpn	\	Hatsubai Kabushiki Kaisha Yūshōdō Shoten,$c[between 1979 and 2012];\1$6880-02$a[Japan] :$b[publisher not identified]
10320603	Igarashi	am	1998	\	ja\	jpn	\	Rinsen Shoten
10320598	Igarashi	as	1925	\	ja\	jpn	\	Ōzorasha
10320601	Igarashi	as	1946	\	ja\	jpn	\	Ōzorasha
10320602	Igarashi	am	1989	\	ja\	jpn	\	Heibonsha
10320611	Igarashi	am	1991	\	ja\	jpn	\	Ōzorasha
10320555	Igarashi	am	1999	\	ja\	jpn	\	Bunka Shoin
10320558	Igarashi	am	1991	\	ja\	jpn	\	Ōzorasha
10320559	Igarashi	am	1972	b	ja\	jpn	\	Tōkai Daigaku Shuppankai
10320560	Igarashi	am	1972	b	ja\	jpn	\	NA
10320561	Igarashi	am	1901	\	ja\	jpn	\	Rikugōkan$cMeiji 34 [1901]
10320562	Igarashi	am	2005	\	ja\	jpn	\	Hōzōkan
10320563	Igarashi	am	1998	b	ja\	jpn	\	Rinsen Shoten
10320567	Igarashi	am	1997	b	ja\	jpn	\	Shin Jinbutsu Ōraisha
10320568	Igarashi	am	1980	\	ja\	jpn	\	Yūshōdō Shoten
10320569	Igarashi	am	1927	\	ja\	jpn	\	Katō Shinjirō
10320571	Igarashi	am	1999	b	ja\	jpn	\	Rinsen Shoten
10320572	Igarashi	am	1984	l	ja\	jpn	\	Tōkyō Hōrei Shuppan
10320573	Igarashi	am	1964	\	ja\	jpn	\	Kōdansha
10320574	Igarashi	am	1990	b	ja\	jpn	\	Okinawa-ken Kankōchō Rōdōsha Kyōsaikai
10298553	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā
10298581	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā
10298997	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha
10298999	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā
10299000	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā kikaku
10299001	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā kikaku
10299002	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā kikaku
10299003	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā kikaku
10299004	Igarashi	am	2000	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā
10299012	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā
10299014	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā
10299016	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā kikaku
10299017	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā kikaku
10299018	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā
10299019	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā
10299020	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā kikaku
10299021	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Sentā kikaku
10299023	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Sentā kikaku
10299024	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā
10299025	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā kikaku
10299027	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā kikaku
10299030	Igarashi	am	1999	\	ja\	jpn	\	Ōzorasha :$bNada Shuppan Sentā kikaku
10298561	Igarashi	am	1996	\	ja\	jpn	\	Ōzorasha
10298564	Igarashi	am	1996	b	ja\	jpn	\	Ōzorasha
10298567	Igarashi	am	1996	b	ja\	jpn	\	Ōzorasha
10298568	Igarashi	am	1996	\	ja\	jpn	\	Ōzorasha
10298572	Igarashi	am	1996	\	ja\	jpn	\	Ōzorasha
10298575	Igarashi	am	1996	\	ja\	jpn	\	Ōzorasha
10298577	Igarashi	am	1996	\	ja\	jpn	\	Ōzorasha
10298578	Igarashi	am	1996	\	ja\	jpn	\	Ōzorasha
10298580	Igarashi	am	1996	\	ja\	jpn	\	Ōzorasha
10298579	Igarashi	am	1996	\	ja\	eng	\	Ōzorasha
10298562	Igarashi	am	1999	d	ja\	jpn	\	Ōzorasha
10298566	Igarashi	am	1998	d	ja\	jpn	\	Ōzorasha
10298569	Igarashi	am	1995	\	ja\	jpn	\	Ōzorasha
10298573	Igarashi	am	1998	d	ja\	jpn	\	Ōzorasha
10298576	Igarashi	am	2013	\	ja\	jpn	\	Ōzorasha
10206654	Barlovento	am	2015	b	jm\	eng	\	Ian Randle Publishers
10360694	BIBLIAIMP	am	2017	b	ii\	eng	\	Dr Mrs Nawaz B Mody for the K R Cama Oriental Institute
10352633	BIBLIAIMP	am	2011	b	ii\	hin	\	Rājasthānī Śodha Saṃsthāna :$bMahārājā Mānasiṃha Pustaka Prakāśa Śodha Kendra,$c2011.;\2$6880-03$aJodhapura :$bEkamātra vitaraka
10247939	BIBLIAIMP	am	2017	b	ii\	eng	\	Oxford University Press
10247901	BIBLIAIMP	am	2017	\	ii\	eng	\	The Energy and Resources Institute
10247909	BIBLIAIMP	am	2017	b	ii\	eng	\	Oxford University Press
10247912	BIBLIAIMP	am	2017	b	ii\	eng	\	Oxford University Press
10247902	BIBLIAIMP	am	2017	\	ii\	eng	\	Speaking Tiger
10247907	BIBLIAIMP	am	2016	b	ii\	eng	\	The Energy and Resources Institute
10247914	BIBLIAIMP	am	2017	b	ii\	eng	\	Daya Publishing House, a division of Astral International Pvt. Ltd.
10247916	BIBLIAIMP	am	2016	b	ii\	eng	\	The Energy and Resources Institute (TERI)
10247919	BIBLIAIMP	am	2017	\	ii\	eng	\	Penguin Books
10247921	BIBLIAIMP	am	2017	\	ii\	eng	\	Penguin Random House India
10247923	BIBLIAIMP	am	2017	b	ii\	eng	\	Scholars World
10247926	BIBLIAIMP	am	2017	b	ii\	eng	\	Hachette India
10247905	BIBLIAIMP	am	2011	b	ii\	eng	\	Oxford University Press
10247928	BIBLIAIMP	am	2017	\	ii\	eng	\	Hachette India
10247930	BIBLIAIMP	am	2017	b	ii\	eng	\	Juggernaut
10247931	BIBLIAIMP	am	2018	b	ii\	eng	\	Oxford University Press
10247932	BIBLIAIMP	am	2017	b	ii\	eng	\	Oxford University Press
10247933	BIBLIAIMP	am	2017	b	ii\	eng	\	Oxford University Press
10247934	BIBLIAIMP	am	2017	\	ii\	eng	\	Oxford University Press
10247935	BIBLIAIMP	am	2017	b	ii\	eng	\	Oxford University Press
10227229	BIBLIAIMP	am	2016	b	ii\	eng	\	Exclusively distributed by Manohar Publishers & Distributors;\1$aLondon :$bRoutledge, Taylor & Francis Group
10227233	BIBLIAIMP	am	2016	b	ii\	eng	\	Routledge
10227231	BIBLIAIMP	am	2016	b	ii\	eng	\	Routledge
10227225	BIBLIAIMP	am	2017	b	enk	eng	\	Routledge Taylor & Francis Group
10227228	BIBLIAIMP	am	2016	b	enk	eng	\	Routledge Taylor & Francis Group,$c2016.;\2$aNew Delhi
10227232	BIBLIAIMP	am	2017	b	enk	eng	\	Routledge Taylor & Francis Group
10227234	BIBLIAIMP	am	2016	b	enk	eng	\	Routledge
10227235	BIBLIAIMP	am	2016	b	enk	eng	\	Manohar Publishers & Distributors;\1$aAbingdon, Oxon :$bRoutledge
10227236	BIBLIAIMP	am	2017	b	enk	eng	\	Routledge, Taylor & Francis Group,$c2017.;\2$aNew Delhi
10160958	BIBLIAIMP	am	2016	b	ii\	eng	\	Routledge, Taylor & Francis Group$c2016;\2$aNew Delhi
10160953	BIBLIAIMP	am	2016	\	ii\	eng	\	Penguin Books
10160954	BIBLIAIMP	am	2017	b	xxu	eng	\	Lifetree Media Ltd
10160957	BIBLIAIMP	am	2016	\	ii\	eng	\	Speaking Tiger
10213414	BIBLIAIMP	am	2012	\	\\\	\\\	\	NA
10213527	BIBLIAIMP	am	2017	\	ce\	eng	\	Sarasavi Publishers
10213281	BIBLIAIMP	am	2003	\	ce\	eng	\	Vijitha Yapa Publications
10213282	BIBLIAIMP	am	2009	\	ce\	eng	\	Popsicle Books
10213274	BIBLIAIMP	am	2015	\	ce\	eng	\	Paw Print Publishing
10208087	BIBLIAIMP	am	2016	b	enk	eng	\	Routledge, Taylor & Francis Group
10249727	WMM	gm	1988	\	nyu	eng	\	Distributed by Women Make Movies
10249729	WMM	gm	1999	\	nyu	eng	\	Distributed by Women Make Movies
10376716	XUNHAS	am	2017	\	vm\	eng	\	Metro Writers,$c[2017];\3$aRaleigh, NC :$bLulu Press
10404251	YANKEE/E	am	2017	\	vra	eng	\	The Text Publishing Company
10387624	YANKEE/E	am	2018	\	vra	eng	\	Scribe Publications Pty Ltd
10376460	YANKEE/E	am	2008	b	qea	eng	\	Post Pressed
10362918	YANKEE/E	am	2018	\	qea	eng	\	Gordon Smith]
10362919	YANKEE/E	am	2017	b	vra	eng	\	Heart Books
10385145	YANKEE/E	am	2016	b	xna	eng	\	Allen & Unwin
10380028	YANKEE/E	am	2018	\	vra	eng	\	Sid Harta Publishers
10380029	YANKEE/E	am	2018	\	at\	eng	\	Connor Court
10360927	YANKEE/E	am	2017	b	xna	eng	\	Penguin Random House Australia
10355940	YANKEE/E	am	2017	b	at\	eng	\	Charles Darwin University Art Gallery
10355943	YANKEE/E	am	2017	b	xna	eng	\	NewSouth Publishing
10355261	YANKEE/E	am	2017	b	vra	eng	\	Crammond Media
10360680	YANKEE/E	am	2017	b	aca	eng	\	Australian Strategic Policy Institute
10323285	YANKEE/E	am	2017	\	vra	eng	\	CDP Press
10323288	YANKEE/E	am	2017	\	nz\	eng	\	McKenzie Publishing
10298565	YANKEE/E	am	2017	b	vra	eng	\	Monash University Publishing
10343548	YANKEE/E	am	2017	\	xna	eng	\	Vintage Books
10246335	YANKEE/E	am	2018	b	vra	eng	\	Monash University Publishing
10207142	YANKEE/E	am	2016	\	vra	eng	\	Michael Joseph an imprint of Penguin Books
10378215	MARTINBOOK	am	2017	\	ch\	chi	\	Cheng bang wen hua shi ye gu fen you xian gong si :$bMai hao si chu ban
10378227	MARTINBOOK	am	2017	b	ch\	chi	\	Chun hui chu ban she
10376661	MARTINBOOK	am	2017	\	vm\	eng	\	Knowledge Publishing House
10376320	MARTINBOOK	am	2017	\	my\	chi	\	Suara Initiatif Sdn Bhd
10376332	MARTINBOOK	am	2017	\	my\	chi	\	Kiong Chung Trading Co.
10376335	MARTINBOOK	am	2017	b	my\	chi	\	Ce lüe zi xun yan jiu zhong xin
10376338	MARTINBOOK	am	2017	b	my\	chi	\	Nan fang da xue xue yuan chu ban she
10376383	MARTINBOOK	am	2017	\	my\	eng	\	Penerbit Wawasan Nusa (M) Sdn. Bhd
10376384	MARTINBOOK	am	2017	\	my\	eng	\	Trishaw Press Sdn. Bhd.
10376385	MARTINBOOK	am	2017	b	my\	eng	\	Natural History Publications (Borneo) Sdn. Bhd.
10376387	MARTINBOOK	am	2017	b	si\	eng	f	Asian Civilisations Museum for the Peranakan Museum
9844746	MARTINBOOK	am	2017	b	si\	chi	\	Xinjiapo dang dai li shi yan jiu she
10376395	MARTINBOOK	am	2017	\	my\	eng	\	IIUM Press
10376397	MARTINBOOK	am	2017	\	si\	eng	\	DM Books (Singapore)
10376399	MARTINBOOK	am	2017	b	my\	eng	\	Dewan Bahasa dan Pustaka
10376406	MARTINBOOK	am	2017	\	my\	eng	\	Sweet & Maxwell/Thomson Reuter
10376407	MARTINBOOK	am	2017	b	my\	eng	a	University of Malaya Press
10376408	MARTINBOOK	am	2017	\	my\	eng	\	Wildman Communications Sdn. Bhd.
10376409	MARTINBOOK	am	2017	\	my\	eng	\	George Town World Heritage Incorporated
10376410	MARTINBOOK	am	2017	\	my\	eng	\	Galeri Petronas
10376415	MARTINBOOK	am	2016	b	my\	eng	\	Areca Books
10376417	MARTINBOOK	am	2017	b	my\	eng	f	Areca Books
10376420	MARTINBOOK	am	2017	\	my\	eng	\	Tokobuku Zaulin
10376423	MARTINBOOK	am	2017	b	my\	eng	\	PNB Research Institute Sdn. Berhad
10376424	MARTINBOOK	am	2017	\	my\	eng	\	MPH Distributors Sdn. Bhd. ;$aSingapore :$bMPH Distributors (S) Pte. Ltd.;\1$aPetaling Jaya, Selangor, Malaysia :$bMPH Publishing
10376427	MARTINBOOK	em	2017	\	my\	eng	\	Think City Sdn. Bhd.
10362986	MARTINBOOK	am	2017	\	bx\	eng	\	Haji Mohd Rozan bin Dato Paduka Haji Mohd Yunos
10360746	MARTINBOOK	am	2017	b	io\	eng	\	PolGov
10356387	MARTINBOOK	am	2017	\	my\	eng	\	MPH Group Publishing
10356447	MARTINBOOK	am	2017	b	my\	eng	\	Strategic Information and Research Development Centre
10356445	MARTINBOOK	am	2017	b	my\	eng	\	ZI Publications Sdn. Bhd.
10356454	MARTINBOOK	am	2017	\	my\	eng	\	Dewan Bahasa dan Pustaka
10355949	MARTINBOOK	am	2017	b	bx\	may	f	Pusat Sejarah Brunei, Kementerian Kebudayaan, Belia dan Sukan
10355829	MARTINBOOK	am	2017	b	my\	eng	\	Pelanduk Publications
10355830	MARTINBOOK	am	2017	\	my\	eng	\	Kala Publishers Sdn. Bhd.
10355831	MARTINBOOK	am	2017	b	my\	eng	\	August Publishing Sdn. Bhd.
10355837	MARTINBOOK	am	2017	b	my\	eng	\	Strategic Information and Research Development Centre
10355841	MARTINBOOK	am	2017	b	my\	eng	\	Strategic Information and Research Development Centre ;$aSingapore$bISEAS Publishing
10355842	MARTINBOOK	am	2017	b	si\	eng	\	Institute of Policy Studies :$bStraits Times Press Pte Ltd
10355835	MARTINBOOK	am	2017	b	my\	eng	\	Silverfish Pro
10325851	MARTINBOOK	am	2017	\	br\	eng	\	W.H.J. Reiss
10298750	MARTINBOOK	am	2017	b	my\	eng	\	University of Malaya Press
10355257	MARTINBOOK	am	2017	\	ce\	eng	\	S. Godage & Brothers (Pvt) Ltd.
8827944	COUTTS/EBK	am	2007	b	mdu	eng	\	AltaMira Press
9431574	COUTTS/EBK	am	2015	b	nyu	eng	\	Nova Science Publishers
8915723	COUTTS/EBK	am	1985	b	nju	eng	\	Princeton University Press
8915605	COUTTS/EBK	am	2010	b	nju	eng	\	Princeton University Press
8916966	COUTTS/EBK	am	2009	b	nju	eng	\	Wiley
10261184	COUTTS/EBK	am	2018	b	ilu	eng	\	ALA Editions, an imprint of the American Library Association
10377632	STATELIB	am	2017	b	ru\	rus	\	ROSSPĖN
10376656	STATELIB	am	2017	\	ru\	rus	\	Izdatelʹskiĭ dom Meshcheri︠a︡kova
10355938	STATELIB	am	2015	b	ru\	rus	\	Moskovskai︠a︡ gosudarstvennai︠a︡ konservatorii︠a︡ imeni P.I. Chaĭkovskogo
10376461	BALI	am	2018	b	tu\	tur	\	Siyasi Şeyler
10380806	QingYin	am	2013	\	cc\	chi	\	Zhong xin chu ban she
10380031	QingYin	am	2017	\	cc\	chi	\	Hua cheng chu ban she
10377999	QingYin	am	2017	\	cc\	chi	\	Zhongguo lao dong she hui bao zhang chu ban she
10378003	QingYin	am	2017	\	cc\	chi	\	Chen yi ming ji tuan
10378006	QingYin	am	2017	b	cc\	chi	\	Fu dan da xue chu ban she you xian gong si
10378010	QingYin	am	2017	\	cc\	chi	\	Guangxi shi fan da xue chu ban she
10378012	QingYin	am	2017	\	cc\	chi	\	Wen hua yi shu chu ban she
10378015	QingYin	am	2017	b	cc\	chi	\	She hui ke xue wen xian chu ban she, Dang dai shi jie chu ban fen she
10378017	QingYin	am	2017	\	cc\	chi	\	Zhongguo she hui ke xue chu ban she
10385137	QingYin	am	2017	b	cc\	chi	\	Yunnan da xue chu ban she
10385141	QingYin	am	2015	\	cc\	chi	\	Xi nan shi fan da xue chu ban she
10377630	QingYin	am	2017	\	cc\	chi	\	Yunnan min zu chu ban she
10362921	QingYin	am	2017	b	cc\	chi	\	Shi jie tu shu chu ban Guangdong you xian gong si
10376465	QingYin	am	2017	\	cc\	chi	\	Hua cheng chu ban she
10376468	QingYin	am	2017	\	cc\	chi	\	Sheng tai jiao yu ji zi yuan zhong xin
10363456	QingYin	am	2017	b	cc\	chi	\	Xianggang cheng shi da xue chu ban she
10363461	QingYin	am	2017	\	cc\	chi	\	Ji nan da xue chu ban she
10363464	QingYin	am	2017	b	cc\	chi	\	Shi jie zhi shi chu ban she
10363466	QingYin	am	2017	b	cc\	chi	\	Hai xia wen yi chu ban she
10363468	QingYin	am	2017	b	cc\	chi	\	Zhongguo she hui ke xue chu ban she
10363469	QingYin	am	2017	b	cc\	chi	\	Zhongguo she hui ke xue chu ban she
10323291	QingYin	am	2017	b	cc\	chi	\	Jing ji ke xue chu ban she
